brand,rating,category,praise_category,summary,source_url
Bausch & Lomb,5.0,unclear / insufficient detail,unclear / insufficient detail,The review does not provide sufficient information.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,1.0,packaging,no praise / negative review,"The packaging was damaged, and a refund has been requested.",https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,unclear / insufficient detail,unclear / insufficient detail,The review is too vague to provide meaningful feedback.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,unclear / insufficient detail,unclear / insufficient detail,The review is not visible to others.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The product is very useful and has been repurchased.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,value for money,The product was bought at a discount and is considered affordable.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,value for money,The product was purchased with a discount.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,3.0,packaging,value for money,"Five boxes were opened, but the pricing is good.",https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The product is affordable and convenient.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,general satisfaction / no specific theme,Multiple purchases indicate satisfaction with the product.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,1.0,packaging,no praise / negative review,"The packaging was inadequate, leading to a refund request.",https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,unclear / insufficient detail,unclear / insufficient detail,The review consists of a thumbs-up emoji.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,4.0,unclear / insufficient detail,unclear / insufficient detail,The review is too vague to provide meaningful feedback.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The product is highly regarded for its effectiveness.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,4.0,no complaint / positive feedback,general satisfaction / no specific theme,Multiple repurchases show satisfaction.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,general satisfaction / no specific theme,This is the third purchase of the product.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The reviewer is indicating they will repurchase.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,unclear / insufficient detail,no praise / negative review,The review is too vague to provide any useful feedback.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,unclear / insufficient detail,no praise / negative review,The review is too vague to provide any useful feedback.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,unclear / insufficient detail,no praise / negative review,The review is too vague to provide any useful feedback.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,1.0,quality/defect (other),customer service,"The lenses arrived dirty and unusable, seeking customer service help.",https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,unclear / insufficient detail,no praise / negative review,"The review is private, offering no usable content.",https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,unclear / insufficient detail,no praise / negative review,"The review is private, offering no usable content.",https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,unclear / insufficient detail,no praise / negative review,The review is too vague to provide any useful feedback.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,price,value for money,The lenses are cheaper than other options and easy to order.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The reviewer has been consistently buying these lenses.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,4.0,no complaint / positive feedback,general satisfaction / no specific theme,The reviewer finds the product good and convenient.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,3.0,packaging,no praise / negative review,The reviewer suggests improving packaging to prevent damage during shipping.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The reviewer is very satisfied with the product.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,general satisfaction / no specific theme,The reviewer expresses overall satisfaction with the product.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,shipping/fulfillment,The reviewer appreciates fast shipping and good quality.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,1.0,unclear / insufficient detail,unclear / insufficient detail,The review is private and lacks content.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,general satisfaction / no specific theme,User is consistently satisfied with repurchases.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,value for money,User utilized a coupon and discount to make a purchase.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,shipping/fulfillment,The packaging was intact and delivery was efficient.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Bausch & Lomb,5.0,no complaint / positive feedback,packaging,User is pleased with the product price and packaging.,https://www.hktvmall.com/hktv/en/main/My-Optical-Contact-lens/s/H1053001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Spherical-for-Short-Long-sighted/Daily-Disposable/BC-86-Soflens-1Day-Contact-Lens-P100-Parallel-Import/p/H1053001_S_Soflens-100?scrollTo=reviewTab
Alcon,5.0,unclear / insufficient detail,unclear / insufficient detail,The review content is not informative.,https://www.hktvmall.com/hktv/en/main/Vintage-Eyewear-4-You/s/S1115001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/DAILIES-AquaComfort-Plus-MULTIFOCAL-30pcsboxDealer-Products-PWR-1000-LO/p/S1115001_S_DAILIESAquaComfortMULTIFOCAL_L_1000?scrollTo=reviewTab
Alcon,1.0,comfort/dryness,no praise / negative review,"The lenses are hard to adjust, and no exchanges are allowed.",https://www.hktvmall.com/hktv/en/main/Vintage-Eyewear-4-You/s/S1115001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/DAILIES-AquaComfort-Plus-MULTIFOCAL-30pcsboxDealer-Products-PWR-1000-LO/p/S1115001_S_DAILIESAquaComfortMULTIFOCAL_L_1000?scrollTo=reviewTab
Alcon,5.0,no complaint / positive feedback,general satisfaction / no specific theme,User has had a positive experience with multiple purchases.,https://www.hktvmall.com/hktv/en/main/Vintage-Eyewear-4-You/s/S1115001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/DAILIES-AquaComfort-Plus-MULTIFOCAL-30pcsboxDealer-Products-PWR-1000-LO/p/S1115001_S_DAILIESAquaComfortMULTIFOCAL_L_1000?scrollTo=reviewTab
Alcon,5.0,no complaint / positive feedback,no praise / negative review,This is another repeat purchase.,https://www.hktvmall.com/hktv/en/main/Vintage-Eyewear-4-You/s/S1115001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/DAILIES-AquaComfort-Plus-MULTIFOCAL-30pcsboxDealer-Products-PWR-1000-LO/p/S1115001_S_DAILIESAquaComfortMULTIFOCAL_L_1000?scrollTo=reviewTab
Alcon,5.0,no complaint / positive feedback,value for money,User finds the product reasonably priced.,https://www.hktvmall.com/hktv/en/main/Vintage-Eyewear-4-You/s/S1115001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/DAILIES-AquaComfort-Plus-MULTIFOCAL-30pcsboxDealer-Products-PWR-1000-LO/p/S1115001_S_DAILIESAquaComfortMULTIFOCAL_L_1000?scrollTo=reviewTab
Alcon,4.0,unclear / insufficient detail,unclear / insufficient detail,The review content is not informative.,https://www.hktvmall.com/hktv/en/main/Vintage-Eyewear-4-You/s/S1115001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/DAILIES-AquaComfort-Plus-MULTIFOCAL-30pcsboxDealer-Products-PWR-1000-LO/p/S1115001_S_DAILIESAquaComfortMULTIFOCAL_L_1000?scrollTo=reviewTab
Alcon,3.0,quality/defect (other),quality/reliability (other),"Previous purchases were reliable, but this order had issues with packaging.",https://www.hktvmall.com/hktv/en/main/Vintage-Eyewear-4-You/s/S1115001/Personal-Care-%26-Health/Personal-Care-%26-Health/Contact-Lenses-%26-Eye-Care/Contact-Lenses/Multifocal-Contact-Lenses/Daily-Disposable/DAILIES-AquaComfort-Plus-MULTIFOCAL-30pcsboxDealer-Products-PWR-1000-LO/p/S1115001_S_DAILIESAquaComfortMULTIFOCAL_L_1000?scrollTo=reviewTab
